"App Name","App ID","Store","Device","Country Code","Language Code","Main App ID","Main App Name","Version","Date","Updated metadata","Metadata before","Metadata after"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.2.620144-release","2022-02-22","version","7.3.620524-release","7.2.620144-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.4.620934-release","2022-03-09","version","7.2.620144-release","7.4.620934-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.3.620534-release","2022-03-15","version","7.4.620934-release","7.3.620534-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.4.620964-release","2022-03-29","version","7.3.620534-release","7.4.620964-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.3.620544-release","2022-03-30","version","7.4.620964-release","7.3.620544-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.5.621334-release","2022-04-08","version","7.3.620544-release","7.5.621334-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.5.621344-release","2022-04-19","version","7.5.621334-release","7.5.621344-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.4.620984-release","2022-04-21","version","7.5.621344-release","7.4.620984-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.5.621364-release","2022-04-29","version","7.4.620984-release","7.5.621364-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.6.621734-release","2022-05-13","version","7.5.621364-release","7.6.621734-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.5.621384-release","2022-05-18","version","7.6.621734-release","7.5.621384-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.6.621744-release","2022-05-31","version","7.5.621384-release","7.6.621744-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.7.622134-release","2022-06-03","version","7.6.621744-release","7.7.622134-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.6.621754-release","2022-06-07","version","7.7.622134-release","7.6.621754-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.8.622514-release","2022-06-28","version","7.6.621754-release","7.8.622514-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.9.622924-release","2022-07-28","version","7.8.622514-release","7.9.622924-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.0.623314-release","2022-08-22","version","7.9.622924-release","8.0.623314-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.8.622554-release","2022-09-01","version","8.0.623314-release","7.8.622554-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.0.623344-release","2022-09-08","version","7.8.622554-release","8.0.623344-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.8.622564-release","2022-09-09","version","8.0.623344-release","7.8.622564-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.0.623354-release","2022-09-14","version","7.8.622564-release","8.0.623354-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.8.622574-release","2022-09-15","version","8.0.623354-release","7.8.622574-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.1.626464-release","2022-09-29","version","7.8.622574-release","8.1.626464-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.0.623374-release","2022-09-30","version","8.1.626464-release","8.0.623374-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.1.626474-release","2022-10-05","version","8.0.623374-release","8.1.626474-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.1.626484-release","2022-10-10","version","8.1.626474-release","8.1.626484-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.2.623924-release","2022-10-17","version","8.1.626484-release","8.2.623924-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.3.624134-release","2022-10-24","version","8.2.623924-release","8.3.624134-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.4.624324-release","2022-11-02","version","8.3.624134-release","8.4.624324-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.4.624334-release","2022-11-22","version","8.4.624324-release","8.4.624334-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.4.624344-release","2022-12-01","version","8.4.624334-release","8.4.624344-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.5.624594-release","2022-12-01","version","8.4.624344-release","8.5.624594-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.6.625034-release","2023-01-04","version","8.5.624594-release","8.6.625034-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.5.625214-release","2023-01-06","version","8.6.625034-release","8.5.625214-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.6.625054-release","2023-01-11","version","8.5.625214-release","8.6.625054-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.6.625074-release","2023-01-26","version","8.6.625054-release","8.6.625074-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.7.630234-release","2023-01-27","version","8.6.625074-release","8.7.630234-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.6.625084-release","2023-01-31","version","8.7.630234-release","8.6.625084-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.7.630264-release","2023-02-02","version","8.6.625084-release","8.7.630264-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.8.630424-release","2023-02-03","version","8.7.630264-release","8.8.630424-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.7.630274-release","2023-02-06","version","8.8.630424-release","8.7.630274-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","8.8.630434-release","2023-02-16","version","8.7.630274-release","8.8.630434-release"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-02-28","title","Android Auto - Google Maps, Media & Messaging","Android Auto"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.2.620144-release","2022-02-22","permissions","[""android.permission.ACCESS_COARSE_LOCATION"", ""android.permission.ACCESS_FINE_LOCATION"", ""android.permission.ACCESS_NETWORK_STATE"", ""android.permission.ACCESS_NOTIFICATION_POLICY"", ""android.permission.ACCESS_WIFI_STATE"", ""android.permission.ACTIVITY_EMBEDDING"", ""android.permission.ADD_ALWAYS_UNLOCKED_DISPLAY"", ""android.permission.BLUETOOTH"", ""android.permission.BLUETOOTH_ADMIN"", ""android.permission.BLUETOOTH_CONNECT"", ""android.permission.BLUETOOTH_PRIVILEGED"", ""android.permission.BLUETOOTH_SCAN"", ""android.permission.CALL_PHONE"", ""android.permission.CALL_PRIVILEGED"", ""android.permission.CHANGE_COMPONENT_ENABLED_STATE"", ""android.permission.CHANGE_NETWORK_STATE"", ""android.permission.CHANGE_WIFI_STATE"", ""android.permission.COMPANION_APPROVE_WIFI_CONNECTIONS"", ""android.permission.CONTROL_INCALL_EXPERIENCE"", ""android.permission.CREATE_VIRTUAL_DEVICE"", ""android.permission.DUMP"", ""android.permission.ENTER_CAR_MODE_PRIORITIZED"", ""android.permission.FOREGROUND_SERVICE"", ""android.permission.INTERACT_ACROSS_PROFILES"", ""android.permission.INTERNET"", ""android.permission.LOCAL_MAC_ADDRESS"", ""android.permission.LOCATION_HARDWARE"", ""android.permission.MANAGE_USB"", ""android.permission.MODIFY_AUDIO_ROUTING"", ""android.permission.MODIFY_DAY_NIGHT_MODE"", ""android.permission.QUERY_ALL_PACKAGES"", ""android.permission.READ_CALENDAR"", ""android.permission.READ_CALL_LOG"", ""android.permission.READ_CONTACTS"", ""android.permission.READ_PHONE_STATE"", ""android.permission.READ_PRIVILEGED_PHONE_STATE"", ""android.permission.RECEIVE_BOOT_COMPLETED"", ""android.permission.RECEIVE_SMS"", ""android.permission.RECORD_AUDIO"", ""android.permission.REQUEST_COMPANION_PROFILE_AUTOMOTIVE_PROJECTION"", ""android.permission.REQUEST_COMPANION_SELF_MANAGED"", ""android.permission.SCHEDULE_EXACT_ALARM"", ""android.permission.SEND_SMS"", ""android.permission.START_ACTIVITIES_FROM_BACKGROUND"", ""android.permission.SYSTEM_ALERT_WINDOW"", ""android.permission.TOGGLE_AUTOMOTIVE_PROJECTION"", ""android.permission.UPDATE_APP_OPS_STATS"", ""android.permission.VIBRATE"", ""android.permission.WAKE_LOCK"", ""android.permission.WRITE_SETTINGS"", ""androidx.car.app.ACCESS_SURFACE"", ""androidx.car.app.NAVIGATION_TEMPLATES"", ""com.google.android.finsky.permission.GEARHEAD_SERVICE"", ""com.google.android.gms.permission.CAR_SPEED"", ""com.google.android.providers.gsf.permission.READ_GSERVICES""]","[""android.permission.ACCESS_COARSE_LOCATION"", ""android.permission.ACCESS_FINE_LOCATION"", ""android.permission.ACCESS_NETWORK_STATE"", ""android.permission.ACCESS_NOTIFICATION_POLICY"", ""android.permission.ACCESS_WIFI_STATE"", ""android.permission.ACTIVITY_EMBEDDING"", ""android.permission.BLUETOOTH"", ""android.permission.BLUETOOTH_ADMIN"", ""android.permission.BLUETOOTH_CONNECT"", ""android.permission.BLUETOOTH_PRIVILEGED"", ""android.permission.BLUETOOTH_SCAN"", ""android.permission.CALL_PHONE"", ""android.permission.CALL_PRIVILEGED"", ""android.permission.CHANGE_COMPONENT_ENABLED_STATE"", ""android.permission.CHANGE_NETWORK_STATE"", ""android.permission.CHANGE_WIFI_STATE"", ""android.permission.COMPANION_APPROVE_WIFI_CONNECTIONS"", ""android.permission.CONTROL_INCALL_EXPERIENCE"", ""android.permission.CREATE_VIRTUAL_DEVICE"", ""android.permission.DUMP"", ""android.permission.ENTER_CAR_MODE_PRIORITIZED"", ""android.permission.FOREGROUND_SERVICE"", ""android.permission.INTERACT_ACROSS_PROFILES"", ""android.permission.INTERNET"", ""android.permission.LOCAL_MAC_ADDRESS"", ""android.permission.LOCATION_HARDWARE"", ""android.permission.MANAGE_USB"", ""android.permission.MODIFY_AUDIO_ROUTING"", ""android.permission.MODIFY_DAY_NIGHT_MODE"", ""android.permission.QUERY_ALL_PACKAGES"", ""android.permission.READ_CALENDAR"", ""android.permission.READ_CALL_LOG"", ""android.permission.READ_CONTACTS"", ""android.permission.READ_PHONE_STATE"", ""android.permission.READ_PRIVILEGED_PHONE_STATE"", ""android.permission.RECEIVE_BOOT_COMPLETED"", ""android.permission.RECEIVE_SMS"", ""android.permission.RECORD_AUDIO"", ""android.permission.REQUEST_COMPANION_PROFILE_AUTOMOTIVE_PROJECTION"", ""android.permission.SCHEDULE_EXACT_ALARM"", ""android.permission.SEND_SMS"", ""android.permission.START_ACTIVITIES_FROM_BACKGROUND"", ""android.permission.SYSTEM_ALERT_WINDOW"", ""android.permission.TOGGLE_AUTOMOTIVE_PROJECTION"", ""android.permission.UPDATE_APP_OPS_STATS"", ""android.permission.VIBRATE"", ""android.permission.WAKE_LOCK"", ""android.permission.WRITE_SETTINGS"", ""androidx.car.app.ACCESS_SURFACE"", ""androidx.car.app.NAVIGATION_TEMPLATES"", ""com.google.android.finsky.permission.GEARHEAD_SERVICE"", ""com.google.android.gms.permission.CAR_SPEED"", ""com.google.android.providers.gsf.permission.READ_GSERVICES""]"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.4.620934-release","2022-03-09","permissions","[""android.permission.ACCESS_COARSE_LOCATION"", ""android.permission.ACCESS_FINE_LOCATION"", ""android.permission.ACCESS_NETWORK_STATE"", ""android.permission.ACCESS_NOTIFICATION_POLICY"", ""android.permission.ACCESS_WIFI_STATE"", ""android.permission.ACTIVITY_EMBEDDING"", ""android.permission.BLUETOOTH"", ""android.permission.BLUETOOTH_ADMIN"", ""android.permission.BLUETOOTH_CONNECT"", ""android.permission.BLUETOOTH_PRIVILEGED"", ""android.permission.BLUETOOTH_SCAN"", ""android.permission.CALL_PHONE"", ""android.permission.CALL_PRIVILEGED"", ""android.permission.CHANGE_COMPONENT_ENABLED_STATE"", ""android.permission.CHANGE_NETWORK_STATE"", ""android.permission.CHANGE_WIFI_STATE"", ""android.permission.COMPANION_APPROVE_WIFI_CONNECTIONS"", ""android.permission.CONTROL_INCALL_EXPERIENCE"", ""android.permission.CREATE_VIRTUAL_DEVICE"", ""android.permission.DUMP"", ""android.permission.ENTER_CAR_MODE_PRIORITIZED"", ""android.permission.FOREGROUND_SERVICE"", ""android.permission.INTERACT_ACROSS_PROFILES"", ""android.permission.INTERNET"", ""android.permission.LOCAL_MAC_ADDRESS"", ""android.permission.LOCATION_HARDWARE"", ""android.permission.MANAGE_USB"", ""android.permission.MODIFY_AUDIO_ROUTING"", ""android.permission.MODIFY_DAY_NIGHT_MODE"", ""android.permission.QUERY_ALL_PACKAGES"", ""android.permission.READ_CALENDAR"", ""android.permission.READ_CALL_LOG"", ""android.permission.READ_CONTACTS"", ""android.permission.READ_PHONE_STATE"", ""android.permission.READ_PRIVILEGED_PHONE_STATE"", ""android.permission.RECEIVE_BOOT_COMPLETED"", ""android.permission.RECEIVE_SMS"", ""android.permission.RECORD_AUDIO"", ""android.permission.REQUEST_COMPANION_PROFILE_AUTOMOTIVE_PROJECTION"", ""android.permission.SCHEDULE_EXACT_ALARM"", ""android.permission.SEND_SMS"", ""android.permission.START_ACTIVITIES_FROM_BACKGROUND"", ""android.permission.SYSTEM_ALERT_WINDOW"", ""android.permission.TOGGLE_AUTOMOTIVE_PROJECTION"", ""android.permission.UPDATE_APP_OPS_STATS"", ""android.permission.VIBRATE"", ""android.permission.WAKE_LOCK"", ""android.permission.WRITE_SETTINGS"", ""androidx.car.app.ACCESS_SURFACE"", ""androidx.car.app.NAVIGATION_TEMPLATES"", ""com.google.android.finsky.permission.GEARHEAD_SERVICE"", ""com.google.android.gms.permission.CAR_SPEED"", ""com.google.android.providers.gsf.permission.READ_GSERVICES""]","[""android.permission.ACCESS_COARSE_LOCATION"", ""android.permission.ACCESS_FINE_LOCATION"", ""android.permission.ACCESS_NETWORK_STATE"", ""android.permission.ACCESS_NOTIFICATION_POLICY"", ""android.permission.ACCESS_WIFI_STATE"", ""android.permission.ACTIVITY_EMBEDDING"", ""android.permission.ADD_ALWAYS_UNLOCKED_DISPLAY"", ""android.permission.BLUETOOTH"", ""android.permission.BLUETOOTH_ADMIN"", ""android.permission.BLUETOOTH_CONNECT"", ""android.permission.BLUETOOTH_PRIVILEGED"", ""android.permission.BLUETOOTH_SCAN"", ""android.permission.CALL_PHONE"", ""android.permission.CALL_PRIVILEGED"", ""android.permission.CHANGE_COMPONENT_ENABLED_STATE"", ""android.permission.CHANGE_NETWORK_STATE"", ""android.permission.CHANGE_WIFI_STATE"", ""android.permission.COMPANION_APPROVE_WIFI_CONNECTIONS"", ""android.permission.CONTROL_INCALL_EXPERIENCE"", ""android.permission.CREATE_VIRTUAL_DEVICE"", ""android.permission.DUMP"", ""android.permission.ENTER_CAR_MODE_PRIORITIZED"", ""android.permission.FOREGROUND_SERVICE"", ""android.permission.INTERACT_ACROSS_PROFILES"", ""android.permission.INTERNET"", ""android.permission.LOCAL_MAC_ADDRESS"", ""android.permission.LOCATION_HARDWARE"", ""android.permission.MANAGE_USB"", ""android.permission.MODIFY_AUDIO_ROUTING"", ""android.permission.MODIFY_DAY_NIGHT_MODE"", ""android.permission.POST_NOTIFICATIONS"", ""android.permission.QUERY_ALL_PACKAGES"", ""android.permission.READ_CALENDAR"", ""android.permission.READ_CALL_LOG"", ""android.permission.READ_CONTACTS"", ""android.permission.READ_PHONE_STATE"", ""android.permission.READ_PRIVILEGED_PHONE_STATE"", ""android.permission.RECEIVE_BOOT_COMPLETED"", ""android.permission.RECEIVE_SMS"", ""android.permission.RECORD_AUDIO"", ""android.permission.REQUEST_COMPANION_PROFILE_AUTOMOTIVE_PROJECTION"", ""android.permission.REQUEST_COMPANION_SELF_MANAGED"", ""android.permission.SCHEDULE_EXACT_ALARM"", ""android.permission.SEND_SMS"", ""android.permission.START_ACTIVITIES_FROM_BACKGROUND"", ""android.permission.SYSTEM_ALERT_WINDOW"", ""android.permission.TOGGLE_AUTOMOTIVE_PROJECTION"", ""android.permission.UPDATE_APP_OPS_STATS"", ""android.permission.VIBRATE"", ""android.permission.WAKE_LOCK"", ""android.permission.WRITE_SETTINGS"", ""androidx.car.app.ACCESS_SURFACE"", ""androidx.car.app.NAVIGATION_TEMPLATES"", ""com.google.android.finsky.permission.GEARHEAD_SERVICE"", ""com.google.android.gms.permission.CAR_SPEED"", ""com.google.android.providers.gsf.permission.READ_GSERVICES""]"
"Android Auto","com.google.android.projection.gearhead","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.3.620534-release","2022-03-15","permissions","[""android.permission.ACCESS_COARSE_LOCATION"", ""android.permission.ACCESS_FINE_LOCATION"", ""android.permission.ACCESS_NETWORK_STATE"", ""android.permission.ACCESS_NOTIFICATION_POLICY"", ""android.permission.ACCESS_WIFI_STATE"", ""android.permission.ACTIVITY_EMBEDDING"", ""android.permission.ADD_ALWAYS_UNLOCKED_DISPLAY"", ""android.permission.BLUETOOTH"", ""android.permission.BLUETOOTH_ADMIN"", ""android.permission.BLUETOOTH_CONNECT"", ""android.permission.BLUETOOTH_PRIVILEGED"", ""android.permission.BLUETOOTH_SCAN"", ""android.permission.CALL_PHONE"", ""android.permission.CALL_PRIVILEGED"", ""android.permission.CHANGE_COMPONENT_ENABLED_STATE"", ""android.permission.CHANGE_NETWORK_STATE"", ""android.permission.CHANGE_WIFI_STATE"", ""android.permission.COMPANION_APPROVE_WIFI_CONNECTIONS"", ""android.permission.CONTROL_INCALL_EXPERIENCE"", ""android.permission.CREATE_VIRTUAL_DEVICE"", ""android.permission.DUMP"", ""android.permission.ENTER_CAR_MODE_PRIORITIZED"", ""android.permission.FOREGROUND_SERVICE"", ""android.permission.INTERACT_ACROSS_PROFILES"", ""android.permission.INTERNET"", ""android.permission.LOCAL_MAC_ADDRESS"", ""android.permission.LOCATION_HARDWARE"", ""android.permission.MANAGE_USB"", ""android.permission.MODIFY_AUDIO_ROUTING"", ""android.permission.MODIFY_DAY_NIGHT_MODE"", ""android.permission.POST_NOTIFICATIONS"", ""android.permission.QUERY_ALL_PACKAGES"", ""android.permission.READ_CALENDAR"", ""android.permission.READ_CALL_LOG"", ""android.permission.READ_CONTACTS"", ""android.permission.READ_PHONE_STATE"", ""android.permission.READ_PRIVILEGED_PHONE_STATE"", ""android.permission.RECEIVE_BOOT_COMPLETED"", ""android.permission.RECEIVE_SMS"", ""android.permission.RECORD_AUDIO"", ""android.permission.REQUEST_COMPANION_PROFILE_AUTOMOTIVE_PROJECTION"", ""android.permission.REQUEST_COMPANION_SELF_MANAGED"", ""android.permission.SCHEDULE_EXACT_ALARM"", ""android.permission.SEND_SMS"", ""android.permission.START_ACTIVITIES_FROM_BACKGROUND"", ""android.permission.SYSTEM_ALERT_WINDOW"", ""android.permission.TOGGLE_AUTOMOTIVE_PROJECTION"", ""android.permission.UPDATE_APP_OPS_STATS"", ""android.permission.VIBRATE"", ""android.permission.WAKE_LOCK"", ""android.permission.WRITE_SETTINGS"", ""androidx.car.app.ACCESS_SURFACE"", ""androidx.car.app.NAVIGATION_TEMPLATES"", ""com.google.android.finsky.permission.GEARHEAD_SERVICE"", ""com.google.android.gms.permission.CAR_SPEED"", ""com.google.android.providers.gsf.permission.READ_GSERVICES""]","[""android.permission.ACCESS_COARSE_LOCATION"", ""android.permission.ACCESS_FINE_LOCATION"", ""android.permission.ACCESS_NETWORK_STATE"", ""android.permission.ACCESS_NOTIFICATION_POLICY"", ""android.permission.ACCESS_WIFI_STATE"", ""android.permission.ACTIVITY_EMBEDDING"", ""android.permission.ADD_ALWAYS_UNLOCKED_DISPLAY"", ""android.permission.BLUETOOTH"", ""android.permission.BLUETOOTH_ADMIN"", ""android.permission.BLUETOOTH_CONNECT"", ""android.permission.BLUETOOTH_PRIVILEGED"", ""android.permission.BLUETOOTH_SCAN"", ""android.permission.CALL_PHONE"", ""android.permission.CALL_PRIVILEGED"", ""android.permission.CHANGE_COMPONENT_ENABLED_STATE"", ""android.permission.CHANGE_NETWORK_STATE"", ""android.permission.CHANGE_WIFI_STATE"", ""android.permission.COMPANION_APPROVE_WIFI_CONNECTIONS"", ""android.permission.CONTROL_INCALL_EXPERIENCE"", ""android.permission.CREATE_VIRTUAL_DEVICE"", ""android.permission.DUMP"", ""android.permission.ENTER_CAR_MODE_PRIORITIZED"", ""android.permission.FOREGROUND_SERVICE"", ""android.permission.INTERACT_ACROSS_PROFILES"", ""android.permission.INTERNET"", ""android.permission.LOCAL_MAC_ADDRESS"", ""android.permission.LOCATION_HARDWARE"", ""android.permission.MANAGE_USB"", ""android.permission.MODIFY_AUDIO_ROUTING"", ""android.permission.MODIFY_DAY_NIGHT_MODE"", ""android.permission.QUERY_ALL_PACKAGES"", ""android.permission.READ_CALENDAR"", ""android.permission.READ_CALL_LOG"", ""android.permission.READ_CONTACTS"", ""android.permission.READ_PHONE_STATE"", ""android.permission.READ_PRIVILEGED_PHONE_STATE"", ""android.permission.RECEIVE_BOOT_COMPLETED"", ""android.permission.RECEIVE_SMS"", ""android.permission.RECORD_AUDIO"", ""android.permission.REQUEST_COMPANION_PROFILE_AUTOMOTIVE_PROJECTION"", ""android.permission.REQUEST_COMPANION_SELF_MANAGED"", ""android.permission.SCHEDULE_EXACT_ALARM"", ""android.permission.SEND_SMS"", ""android.permission.START_ACTIVITIES_FROM_BACKGROUND"", ""android.permission.SYSTEM_ALERT_WINDOW"", ""android.permission.TOGGLE_AUTOMOTIVE_PROJECTION"", ""android.permission.UPDATE_APP_OPS_STATS"", ""android.permission.VIBRATE"", ""android.permission.WAKE_LOCK"", ""android.permission.WRITE_SETTINGS"", ""androidx.car.app.ACCESS_SURFACE"", ""androidx.car.app.NAVIGATION_TEMPLATES"", ""com.google.android.finsky.permission.GEARHEAD_SERVICE"", ""com.google.android.gms.permission.CAR_SPEED"", ""com.google.android.providers.gsf.permission.READ_GSERVICES""]"
